Id,AverageHeartRate,CumulativeSteps,ActiveDistance,LightActiveDistance,Calories,MinutesAsleep
8877689391,44,10360,6,3,3463,462
8877689391,27,8160,5,5,2022,412
8877689391,25,9234,10,9,3455,266
8877689391,32,11182,13,1,2298,337
8877689391,38,11415,11,6,1440,470
8877689391,35,11323,1,2,2419,370
8877689391,30,7927,3,1,2027,334
8877689391,44,9985,10,1,2138,521
8877689391,37,9348,9,2,3151,563
8877689391,29,8107,1,9,2999,338
8877689391,27,8960,10,10,3722,403
8877689391,21,7602,9,10,2491,516
8877689391,22,10011,6,6,1080,292
8877689391,43,8170,4,4,2939,402
8877689391,23,9249,10,1,2851,425
8877689391,31,10299,9,0,1563,304
8877689391,31,8750,4,1,1490,147
8877689391,26,9401,11,5,1783,370
8877689391,41,10630,7,7,2542,402
8877689391,27,7811,3,3,1510,282
8877689391,26,8167,12,2,2827,543
8877689391,25,11767,1,6,2982,138
8877689391,37,11379,8,3,2031,580
8877689391,33,9862,8,2,3435,211
8877689391,37,11382,12,4,2209,192
8877689391,37,7727,12,5,3896,508
8877689391,44,10438,1,3,2969,179
8877689391,34,7523,8,3,1958,572
8877689391,36,12196,10,6,1740,131
8877689391,29,9206,7,3,2986,463
8877689391,21,8956,10,4,1641,409
8877689391,24,11314,6,5,2695,402
8877689391,42,11286,2,7,1733,370
8877689391,36,10322,11,5,3049,285
8877689391,42,9747,4,5,2744,181
8877689391,22,8546,8,8,2312,425
8877689391,38,8039,8,10,3681,298
8877689391,25,8230,2,3,3644,475
8877689391,27,11426,6,0,3825,300
8877689391,27,9316,4,0,1814,471
8877689391,33,10701,8,2,2878,436
8877689391,43,11442,5,10,2236,556
8877689391,44,10227,1,7,2896,174
8877689391,29,8968,13,0,1229,459
8877689391,32,8262,2,4,2990,440
8877689391,37,10944,5,1,2042,479
8877689391,33,9020,10,5,2916,426
8877689391,41,9572,13,1,1007,476
8877689391,37,10926,10,2,1613,209
8877689391,20,9286,3,1,3107,588
8877689391,39,9590,10,3,1886,265
8877689391,36,9182,7,9,3172,156
8877689391,35,12029,4,6,1007,581
8877689391,36,11560,10,10,3816,276
8877689391,30,11052,6,3,3207,184
8877689391,27,10178,8,6,1593,429
8877689391,39,8043,6,8,1570,590
8877689391,28,9850,11,3,3774,560
8877689391,35,9171,8,4,1672,357
8877689391,36,12036,9,4,2670,260
8877689391,41,9622,8,7,3439,479
8877689391,36,9304,3,2,1827,482
8877689391,30,8420,7,7,2071,125
8877689391,39,9212,8,2,3191,521
8877689391,39,10703,3,2,3729,463
8877689391,38,9463,7,0,3941,429
8877689391,29,10886,2,10,1769,160
8877689391,37,11668,12,2,3311,566
8877689391,41,9358,6,4,1381,410
8877689391,37,8829,12,4,1650,322
8877689391,32,8457,10,4,1937,354
8877689391,40,8759,6,3,3198,577
8877689391,44,8429,5,4,3420,346
8877689391,36,8991,1,2,1978,203
8877689391,27,12331,1,4,3187,527
8877689391,43,11819,7,10,2267,335
8877689391,28,10963,11,7,1551,567
8877689391,28,11761,9,4,3841,350
8877689391,28,11534,10,0,1338,585
8877689391,32,11787,4,4,1762,260
8877689391,32,10151,7,6,3594,188
8877689391,27,8937,1,1,2350,526
8877689391,28,10041,4,6,2841,295
8877689391,24,10686,8,3,3940,512
8877689391,22,10746,4,4,1000,517
8877689391,28,9236,1,5,3786,412
8877689391,36,10048,7,3,3019,393
8877689391,44,9542,5,8,1184,235
8877689391,25,8922,11,0,3001,500
8877689391,27,10941,10,8,1500,194
8877689391,37,12184,10,5,1785,228
8877689391,22,10609,13,6,1046,301
8877689391,31,10164,12,9,3365,226
8877689391,20,11537,7,2,1625,596
8877689391,35,11696,13,1,2824,280
8877689391,35,8410,3,3,1456,267
8877689391,44,10029,10,3,2707,212
8877689391,44,12404,4,8,2124,328
8877689391,25,8203,4,3,3383,305
8877689391,23,12132,11,0,3223,507
8877689391,41,10593,11,9,3447,479
8877689391,30,12210,8,6,3510,506
8877689391,30,10180,1,1,1866,433
8877689391,41,11396,9,2,3380,473
8877689391,29,10947,6,3,3123,208
8877689391,37,12236,7,10,1420,529
8877689391,40,9181,7,8,2268,265
8877689391,35,8267,10,4,1963,188
8877689391,29,8392,8,4,2660,130
8877689391,39,10249,8,9,2209,549
8877689391,34,7733,11,4,1181,399
8877689391,22,10665,9,5,1475,511
8877689391,36,7852,3,6,3444,421
8877689391,37,11953,10,10,1749,329
8877689391,20,8942,4,6,1697,478
8877689391,27,10980,1,6,1477,229
8877689391,29,10606,5,2,1644,254
8877689391,27,10232,6,4,3839,322
8877689391,23,10121,11,4,1865,196
8877689391,40,8812,5,7,3616,259
8877689391,43,9650,7,3,1193,132
8877689391,31,7628,7,7,2796,180
8877689391,40,12168,2,2,1655,302
8877689391,104,8222,11,1,2780,141
8877689391,107,7867,4,9,1080,399
8877689391,104,11514,3,4,3202,408
8877689391,116,10996,11,0,1424,541
8877689391,120,7788,5,8,1095,405
8877689391,92,11716,1,1,2268,190
8877689391,89,9420,8,1,1163,139
8877689391,108,12039,8,0,2817,374
8877689391,112,11049,3,4,3099,488
8877689391,116,12341,10,6,3511,589
8877689391,94,8844,12,7,3021,544
8877689391,86,8769,11,2,1810,541
8877689391,91,10657,3,10,2578,467
8877689391,100,7820,6,5,1659,208
8877689391,117,11674,3,10,2999,347
8877689391,87,11175,3,3,3213,474
8877689391,120,11623,8,2,1417,378
8877689391,94,9806,4,9,3699,299
8877689391,89,8011,13,8,2069,201
8877689391,95,10377,4,5,3378,408
8877689391,91,7617,4,4,3126,599
8877689391,116,9929,2,9,3776,267
8877689391,84,7834,8,8,2059,259
8877689391,103,10894,5,2,1221,122
8877689391,89,9164,10,1,1724,261
8877689391,93,11171,2,5,3819,137
8877689391,91,11390,10,1,3954,562
8877689391,107,7598,10,0,1739,550
8877689391,119,8946,3,5,3254,148
8877689391,94,11854,13,8,2021,425
8877689391,120,10654,9,6,2348,482
8877689391,99,10061,9,9,1229,522
8877689391,118,12131,9,8,3300,179
8877689391,85,10047,13,3,3536,539
8877689391,97,9501,3,1,3074,226
8877689391,112,7813,9,9,2257,523
8877689391,115,8815,1,4,1720,506
8877689391,108,8941,12,4,3060,591
8877689391,106,9441,7,2,3215,578
8877689391,113,11041,1,5,1064,340
8877689391,111,11206,6,2,1114,588
8877689391,91,9182,12,8,2745,598
8877689391,94,10940,13,2,1014,221
8877689391,93,12345,8,0,1643,494
8877689391,110,10135,9,9,3488,184
8877689391,98,12271,1,8,1923,548
8877689391,110,12328,6,1,3534,284
8877689391,95,11529,6,1,1072,539
8877689391,117,8858,13,8,2160,484
8877689391,111,9844,10,1,1529,232
8877689391,84,9300,8,1,2378,313
8877689391,98,11784,3,2,3899,285
8877689391,111,11860,3,3,1057,459
8877689391,104,12071,9,7,3894,530
8877689391,99,7807,3,9,1385,163
8877689391,92,12282,13,7,3418,400
8877689391,87,7563,8,6,1279,164
8877689391,116,9496,2,4,3628,376
8877689391,106,11938,5,2,2822,510
8877689391,120,8935,13,3,3578,332
8877689391,99,11435,13,8,2144,158
8877689391,86,11289,1,5,3813,450
8877689391,89,11015,1,0,2335,232
8877689391,92,12003,8,1,3993,197
8877689391,119,9953,7,1,1845,247
8877689391,113,9334,1,3,3446,319
8877689391,103,11715,3,9,3821,568
8877689391,86,11289,6,6,2110,347
8877689391,99,11302,6,2,3358,564
8877689391,105,11547,7,6,2248,338
8877689391,95,11507,11,5,2228,517
8877689391,82,11930,4,3,1018,600
8877689391,84,10473,9,1,2325,200
8877689391,106,9518,13,3,3417,596
8877689391,109,9050,8,7,2399,569
8877689391,90,11147,13,8,3645,253
8877689391,98,9643,4,3,2374,215
8877689391,119,9933,6,9,3682,348
8877689391,114,10511,6,6,1126,405
8877689391,105,8863,13,5,3198,550
8877689391,91,9323,4,8,2591,242
8877689391,91,11192,10,10,1245,198
8877689391,85,7932,12,8,3861,458
8877689391,99,7820,9,6,3671,403
8877689391,88,11794,6,10,3770,339
8877689391,89,11327,8,5,2629,227
8877689391,107,11896,13,1,3768,498
8877689391,108,11671,1,10,3037,289
8877689391,112,10757,13,5,3531,507
8877689391,113,10609,7,8,1328,120
8877689391,103,10719,5,5,1269,365
8877689391,88,7514,12,9,2373,584
8877689391,98,9991,8,7,1485,458
8877689391,113,12218,2,0,3376,215
8877689391,96,12342,12,7,1689,229
8877689391,115,7549,7,5,1678,465
8877689391,90,9012,4,5,1279,134
8877689391,103,11951,9,3,3402,335
8877689391,94,7866,4,5,1189,344
8877689391,92,7823,1,10,3465,340
8877689391,116,10391,3,9,2607,333
8877689391,87,8240,9,2,2732,169
8877689391,105,12460,3,6,1911,480
8877689391,116,10529,1,5,1352,371
8877689391,89,11455,4,10,2165,504
8877689391,99,11681,6,6,3197,513
8877689391,84,9929,7,3,1961,162
8877689391,118,9963,13,0,1979,385
8877689391,114,7523,10,8,1922,526
8877689391,109,8857,2,3,3980,521
8877689391,89,11836,2,1,2799,370
8877689391,117,11029,9,5,2311,448
8877689391,88,9712,12,4,1175,132
8877689391,116,8497,8,1,1660,497
8877689391,111,10461,10,5,2506,388
8877689391,95,8139,10,3,1243,162
8877689391,111,7619,12,3,3443,203
8877689391,105,8918,12,1,1933,209
8877689391,116,12250,9,0,1505,589
8877689391,96,11455,8,3,2839,320
8877689391,115,10853,2,7,2525,122
8877689391,109,9228,9,5,2020,492
8877689391,105,9673,5,7,3434,384
8877689391,110,11696,5,0,1019,221
8877689391,100,8479,12,6,2849,558
8877689391,87,8041,11,9,2777,238
8877689391,85,9546,11,9,1121,265
8877689391,105,9124,3,9,1707,130
8877689391,100,11928,4,4,2651,226
8877689391,99,12253,7,9,1751,592
8877689391,109,9955,9,9,1965,460
8877689391,101,11943,9,7,1539,389
8877689391,95,9811,9,9,1554,222
8877689391,107,10028,1,1,2098,542
8877689391,108,10901,9,1,1430,476
8877689391,85,9025,9,1,3164,539
8877689391,113,12399,5,4,3707,332
8877689391,101,11273,1,5,2217,326
8877689391,91,10636,4,0,3920,180
8877689391,119,11803,8,4,2924,239
8877689391,103,9209,9,4,3835,416
8877689391,120,10761,9,6,1286,506
8877689391,104,10483,5,6,2890,191
8877689391,86,10201,11,5,1332,260
8877689391,93,10279,8,4,3379,158
8877689391,82,8522,13,5,2555,497
8877689391,112,10594,1,2,1794,321
8877689391,111,7668,8,9,1202,280
8877689391,104,10213,6,10,3229,200
8877689391,117,9310,9,6,2214,173
8877689391,102,7722,10,0,3245,382
8877689391,87,10749,4,0,2602,193
8877689391,84,9021,4,8,3606,204
8877689391,119,7743,7,4,2070,530
8877689391,82,8570,10,10,3687,241
8877689391,102,9123,2,3,3924,520
8877689391,97,10102,6,1,1151,293
8877689391,118,8177,9,5,1868,261
8877689391,104,8701,13,2,2885,428
8877689391,117,7730,10,9,1388,289
8877689391,119,8455,2,4,3515,348
8877689391,110,8516,3,6,3209,574
8877689391,85,12312,12,6,3576,313
8877689391,115,8415,5,0,2083,363
8877689391,88,11367,11,2,2425,394
8877689391,110,9913,8,7,3348,156
8877689391,116,12387,11,4,2867,373
8877689391,106,9496,9,8,2353,378
8877689391,120,9339,9,9,2656,328
8877689391,113,9772,9,3,1878,397
8877689391,111,8895,12,3,3219,465
8877689391,117,7830,3,7,3855,566
8877689391,85,12032,8,4,2173,536
8877689391,105,8545,11,2,3404,422
8877689391,116,9705,7,9,1198,143
8877689391,94,9202,10,4,2949,454
8877689391,101,12305,10,4,2358,187
8877689391,82,11561,2,1,3674,203
8877689391,120,9859,10,1,1692,396
8877689391,82,9353,11,10,2343,396
8877689391,115,11249,10,4,3284,309
8877689391,99,10530,3,9,1427,121
8877689391,96,9688,4,3,2805,385
8877689391,95,9534,2,8,3883,367
8877689391,93,8266,13,6,2784,354
8877689391,112,10430,5,10,3301,464
8877689391,87,10990,6,9,1310,431
8877689391,99,12271,1,1,2358,589
8877689391,86,7833,11,8,2378,457
8877689391,84,11190,10,6,3560,507
8877689391,102,8186,6,8,2297,588
8877689391,108,9909,11,6,1869,418
8877689391,91,8578,10,10,2993,165
8877689391,113,9969,4,2,3234,382
8877689391,95,7894,12,8,1456,188
8877689391,119,10608,13,5,3914,186
8877689391,97,10691,11,8,2999,459
8877689391,89,8836,11,4,2349,348
8877689391,114,10883,4,4,1425,372
8877689391,95,8678,10,5,3763,154
8877689391,90,9508,1,8,3111,495
8877689391,114,9374,9,9,1406,475
8877689391,89,9702,1,8,3584,499
8877689391,102,8533,4,6,2965,492
8877689391,115,11282,5,7,1460,206
8877689391,85,10035,2,8,3110,453
8877689391,90,8599,5,2,3875,318
8877689391,94,9092,3,0,2942,487
8877689391,101,11810,5,9,2407,413
8877689391,109,9099,6,4,1467,491
8877689391,103,9529,2,5,3387,231
8877689391,86,8142,13,10,1581,163
8877689391,110,9567,4,4,2548,570
8877689391,115,10730,9,4,3910,491
8877689391,120,9124,9,1,2764,288
8877689391,101,9056,11,7,3531,398
8877689391,117,12459,2,5,2870,513
8877689391,100,8931,9,0,3919,309
8877689391,84,11555,5,5,3921,423
8877689391,110,10252,8,7,2563,170
8877689391,117,11108,8,8,3048,181
8877689391,113,9172,2,10,1849,154
8877689391,115,11066,7,7,1003,497
8877689391,115,10945,7,9,1831,344
8877689391,86,11847,9,3,1594,186
8877689391,107,10080,12,7,3146,557
8877689391,120,10830,6,6,3168,407
8877689391,92,10111,8,1,3213,501
8877689391,103,9242,3,0,1766,256
8877689391,100,7868,3,7,3058,483
8877689391,119,11461,5,10,3388,179
8877689391,109,8987,4,9,3061,492
8877689391,89,10987,2,10,1062,266
8877689391,112,9098,6,4,1161,270
8877689391,87,8175,13,1,3316,510
8877689391,85,11157,11,8,3755,384
8877689391,102,7518,11,0,2523,145
8877689391,85,7995,4,4,2566,348
8877689391,111,10113,11,9,1067,301
8877689391,101,7995,7,3,2256,361
8877689391,91,9523,10,0,1138,498
8877689391,104,7724,12,3,1593,586
8877689391,90,8785,2,4,2771,547
8877689391,87,11227,3,7,1622,455
8877689391,115,8802,11,10,1288,481
8877689391,111,11008,12,9,2975,495
8877689391,96,9934,3,4,2786,593
8877689391,90,8469,13,0,2945,284
8877689391,103,11616,11,4,3348,136
8877689391,113,8978,8,3,2202,487
8877689391,104,9410,9,0,1644,302
8877689391,92,11860,1,6,3603,156
8877689391,111,8748,3,10,3446,204
8877689391,96,8372,8,2,3599,271
8877689391,87,8737,9,4,3003,483
8877689391,103,9326,6,9,3942,424
8877689391,116,7973,10,5,1775,485
8877689391,95,11097,8,2,1995,573
8877689391,106,10211,3,6,1247,595
8877689391,105,7592,10,3,1566,582
8877689391,107,7546,3,7,3838,266
8877689391,91,11650,6,10,3479,192
8877689391,92,9248,7,5,2819,208
8877689391,109,10787,5,8,2381,409
8877689391,99,8607,11,0,1648,141
8877689391,92,12131,10,6,3697,148
8877689391,87,8667,2,2,2847,282
8877689391,111,8376,6,10,2256,502
8877689391,106,10126,12,10,1090,521
8877689391,84,11380,5,1,2464,495
8877689391,93,10310,8,5,2316,404
8877689391,117,11188,2,3,1827,378
8877689391,119,12097,12,1,2432,276
8877689391,109,9287,5,4,2151,469
8877689391,118,9139,3,9,2685,561
8877689391,113,9534,9,7,1380,371
8877689391,115,11249,2,9,1375,439
8877689391,95,9474,13,9,3250,414
8877689391,113,8524,7,8,3701,514
8877689391,92,7730,8,3,3085,490
8877689391,117,8425,11,2,3007,364
8877689391,117,8361,3,6,3930,184
8877689391,95,7954,2,2,2040,131
8877689391,90,9882,6,5,2972,350
8877689391,86,8156,5,5,3584,500
8877689391,106,11076,7,4,3059,137
8877689391,119,10809,9,10,2409,339
8877689391,82,12450,5,8,1046,391
8877689391,110,8666,11,7,3259,497
8877689391,114,9828,4,9,1184,346
8877689391,114,10136,8,3,3833,509
8877689391,113,9918,4,8,2756,196
8877689391,97,9698,9,7,3603,229
8877689391,90,8089,12,7,3381,293
8877689391,97,9633,4,6,1026,502
8877689391,89,10916,13,3,2702,287
8877689391,97,11107,7,9,1153,553
8877689391,88,9424,13,9,3561,494
8877689391,83,10123,3,10,1034,504
8877689391,101,8223,11,1,2013,257
8877689391,92,12129,6,4,2143,550
8877689391,87,7838,7,1,3933,215
8877689391,104,8882,6,4,3691,138
8877689391,99,12430,2,7,1152,529
8877689391,119,9573,12,9,3122,572
8877689391,103,12314,1,1,1689,517
8877689391,113,10102,1,5,1900,330
8877689391,92,10461,9,5,2144,126
8877689391,99,7990,12,9,1319,414
8877689391,98,11569,9,5,1759,175
8877689391,82,9623,13,3,3343,325
8877689391,117,11746,4,1,3236,163
8877689391,120,11025,11,3,3319,551
8877689391,92,11158,6,3,3563,138
8877689391,92,10825,6,6,2779,386
8877689391,84,11642,11,9,2945,218
8877689391,114,10743,10,1,2931,423
8877689391,92,8737,6,10,2145,409
8877689391,102,11244,11,0,1976,265
8877689391,88,8583,2,8,2123,253
8877689391,102,10727,12,0,2098,391
8877689391,87,9680,11,5,3840,412
8877689391,120,11007,9,6,3017,514
8877689391,107,8517,12,2,1304,161
8877689391,110,9108,4,9,1139,282
8877689391,95,9300,10,6,3759,456
8877689391,111,9709,9,4,2762,258
8877689391,95,12451,6,4,2990,153
8877689391,109,9535,9,1,2766,380
8877689391,114,9548,8,6,1863,245
8877689391,102,7678,6,7,1216,378
8877689391,83,10265,13,7,2809,473
